title_id,tag
69667-kinnporsche,Gang Leader Male Lead (Vote or add tags)
10377-leh-nangfah,Transformation
10377-leh-nangfah,Rich Female Lead
10377-leh-nangfah,Spoiled Female Lead
10377-leh-nangfah,Airhead Female Lead
10377-leh-nangfah,Rich Male Lead
10377-leh-nangfah,Orphan Female Lead
10377-leh-nangfah,Curse
10377-leh-nangfah,Childhood Friends' Relationship
10377-leh-nangfah,Nice Male Lead
10377-leh-nangfah,Revenge (Vote or add tags)
23888-project-s-the-series-spike,Teamwork
23888-project-s-the-series-spike,Volleyball
23888-project-s-the-series-spike,Rivalry
23888-project-s-the-series-spike,Bromance
23888-project-s-the-series-spike,Character Development
23888-project-s-the-series-spike,Enemies To Friends
23888-project-s-the-series-spike,Father-Son Relationship
23888-project-s-the-series-spike,High School
23888-project-s-the-series-spike,Unrequited Love
23888-project-s-the-series-spike,Friends To Enemies (Vote or add tags)
687145-wayla-gam-tay,Heir Male Lead
687145-wayla-gam-tay,Marriage Of Convenience
687145-wayla-gam-tay,Family Secret
687145-wayla-gam-tay,Evil Ex
687145-wayla-gam-tay,Family Conflict
687145-wayla-gam-tay,LGBTQ+
687145-wayla-gam-tay,Love Triangle (Vote or add tags)
33335-jao-gum-nai-wen,Auto Mechanic Male Lead
33335-jao-gum-nai-wen,Heiress Female Lead
33335-jao-gum-nai-wen,Disapproving Parent
33335-jao-gum-nai-wen,Lovers Separated
33335-jao-gum-nai-wen,Time Skip
33335-jao-gum-nai-wen,Poor Male Lead
33335-jao-gum-nai-wen,Innocent Female Lead
33335-jao-gum-nai-wen,Strangers To Lovers
33335-jao-gum-nai-wen,Personality Change
33335-jao-gum-nai-wen,Controlling Parent (Vote or add tags)
61275-lovely-writer,Entertainment Industry
61275-lovely-writer,Social Media
61275-lovely-writer,Cohabitation
61275-lovely-writer,Nice Male Lead
61275-lovely-writer,LGBTQ+
61275-lovely-writer,Adapted From A Novel
61275-lovely-writer,Fan Culture
61275-lovely-writer,Hidden Agenda
61275-lovely-writer,Calm Male Lead
61275-lovely-writer,Friends To Lovers (Vote or add tags)
715929-you-are-my-favorite,LGBTQ+
715929-you-are-my-favorite,Gay Romance
715929-you-are-my-favorite,Time Travel
715929-you-are-my-favorite,Adapted From A Novel
715929-you-are-my-favorite,Poor Man/Rich Man
715929-you-are-my-favorite,Bisexual Male Lead
715929-you-are-my-favorite,Love Triangle
715929-you-are-my-favorite,Gay Male Lead
715929-you-are-my-favorite,Insecure Male Lead
715929-you-are-my-favorite,Time Altering (Vote or add tags)
26461-thong-eak-mor-yah-tah-chaloang,Love Triangle
26461-thong-eak-mor-yah-tah-chaloang,King Rama V
26461-thong-eak-mor-yah-tah-chaloang,Rattanakosin Kingdom
26461-thong-eak-mor-yah-tah-chaloang,Historical Fiction
26461-thong-eak-mor-yah-tah-chaloang,Secondary Couple
26461-thong-eak-mor-yah-tah-chaloang,Sassy Female Lead
26461-thong-eak-mor-yah-tah-chaloang,Smart Male Lead
26461-thong-eak-mor-yah-tah-chaloang,Death
26461-thong-eak-mor-yah-tah-chaloang,Black Magic
26461-thong-eak-mor-yah-tah-chaloang,Male Chases Female First (Vote or add tags)
705281-remember-you,Death
705281-remember-you,Tragic Past
705281-remember-you,Murder
705281-remember-you,Investigation
705281-remember-you,Suspense
705281-remember-you,Multiple Timelines
705281-remember-you,Cold Male Lead
705281-remember-you,Dissociative Amnesia
705281-remember-you,Childhood Acquaintance
705281-remember-you,Slight Romance (Vote or add tags)
31863-blacklist,Secret Organization
31863-blacklist,Multiple Mains
31863-blacklist,High School
31863-blacklist,Investigation
31863-blacklist,Bromance
31863-blacklist,Adapted From A Novel
31863-blacklist,Male Centered Plot
31863-blacklist,Brother-Sister Relationship
31863-blacklist,Smart Male Lead
31863-blacklist,Hidden Identity (Vote or add tags)
23893-nueng-dao-fah-diew,Palace Setting
23893-nueng-dao-fah-diew,Ayutthaya Period
23893-nueng-dao-fah-diew,Historical Fiction
23893-nueng-dao-fah-diew,Spoiled Female Lead
23893-nueng-dao-fah-diew,Strong Male Lead
23893-nueng-dao-fah-diew,Smart Female Lead
23893-nueng-dao-fah-diew,Power Struggle
23893-nueng-dao-fah-diew,Hidden Identity
23893-nueng-dao-fah-diew,Calm Male Lead
23893-nueng-dao-fah-diew,Revenge (Vote or add tags)
725033-hak-lay-my-lady,Searching For A Biological Parent
725033-hak-lay-my-lady,Farmer Male Lead
725033-hak-lay-my-lady,Spoiled Female Lead
725033-hak-lay-my-lady,Enemies To Lovers
725033-hak-lay-my-lady,Investigation (Vote or add tags)
58151-game-prattana,Ex Comes Back
58151-game-prattana,Ex-couple Relationship
58151-game-prattana,Rival Families
58151-game-prattana,Smart Female Lead
58151-game-prattana,Rivals To Lovers
58151-game-prattana,Multiple Mains
58151-game-prattana,Smart Male Lead
58151-game-prattana,Love Square
58151-game-prattana,Strong Female Lead (Vote or add tags)
49993-sleepless-society-khun-fan-luang,Sexual Assault
49993-sleepless-society-khun-fan-luang,Insomnia
49993-sleepless-society-khun-fan-luang,Rape
49993-sleepless-society-khun-fan-luang,Murder
49993-sleepless-society-khun-fan-luang,Gaslighting
49993-sleepless-society-khun-fan-luang,Strong Female Lead
49993-sleepless-society-khun-fan-luang,Sismance
49993-sleepless-society-khun-fan-luang,Investigation
49993-sleepless-society-khun-fan-luang,Suspense
49993-sleepless-society-khun-fan-luang,Death (Vote or add tags)
23397-sampatan-hua-jai,Attempted Murder
23397-sampatan-hua-jai,Strong Male Lead
23397-sampatan-hua-jai,Failing Marriage
23397-sampatan-hua-jai,Nice Female Lead
23397-sampatan-hua-jai,Skinship
23397-sampatan-hua-jai,Nice Male Lead
23397-sampatan-hua-jai,Slow Burn Story
23397-sampatan-hua-jai,Secondary Couple
23397-sampatan-hua-jai,Smart Female Lead
23397-sampatan-hua-jai,Infidelity (Vote or add tags)
16465-u-prince-the-series-the-crazy-artist,Opposites Attract
16465-u-prince-the-series-the-crazy-artist,Nice Male Lead
16465-u-prince-the-series-the-crazy-artist,Contract Relationship
16465-u-prince-the-series-the-crazy-artist,Character Development
16465-u-prince-the-series-the-crazy-artist,Singing
16465-u-prince-the-series-the-crazy-artist,Male Chases Female First
16465-u-prince-the-series-the-crazy-artist,Rock'N'Roll
16465-u-prince-the-series-the-crazy-artist,Web Series
16465-u-prince-the-series-the-crazy-artist,Heartbreak
16465-u-prince-the-series-the-crazy-artist,Adapted From A Novel (Vote or add tags)
19674-ra-rerng-fai,Revenge
19674-ra-rerng-fai,Slap And Kiss
19674-ra-rerng-fai,Enemies To Lovers
19674-ra-rerng-fai,Forced Marriage
19674-ra-rerng-fai,Strong Female Lead
19674-ra-rerng-fai,Mafia
19674-ra-rerng-fai,Controlling  Male Lead
19674-ra-rerng-fai,Aggressive Male Lead
19674-ra-rerng-fai,Adapted From A Novel
19674-ra-rerng-fai,Sexual Assault (Vote or add tags)
715907-vice-versa,Body Swap
715907-vice-versa,Alternate Universe
715907-vice-versa,Hidden Identity
715907-vice-versa,LGBTQ+
715907-vice-versa,Adapted From A Novel
715907-vice-versa,Friends To Lovers
715907-vice-versa,Transmigration
715907-vice-versa,Gay Male Lead
715907-vice-versa,Gay Romance
715907-vice-versa,Friendship (Vote or add tags)
715925-good-old-days,Anthology
715925-good-old-days,Multiple Mains
715925-good-old-days,Chasing A Dream
715925-good-old-days,Regret
715925-good-old-days,Flashback To Past
715925-good-old-days,Antiques
715925-good-old-days,Adapted From A Comic
715925-good-old-days,Multiple Couples
715925-good-old-days,Return To Hometown
715925-good-old-days,Gay Male Lead (Vote or add tags)
51229-tunnel,Time Travel
51229-tunnel,Investigation
51229-tunnel,Suspense
51229-tunnel,Nice Male Lead
51229-tunnel,MDL Remake
51229-tunnel,Detective Fiction
51229-tunnel,Detective Male Lead
51229-tunnel,Serial Killings
51229-tunnel,Death
51229-tunnel,Murder (Vote or add tags)
16667-sotus-the-series,LGBTQ+
16667-sotus-the-series,Hazing
16667-sotus-the-series,Adapted From A Novel
16667-sotus-the-series,Gay Romance
16667-sotus-the-series,Enemies To Lovers
16667-sotus-the-series,Multiple Couples
16667-sotus-the-series,Bisexual Male Lead
16667-sotus-the-series,Cold Man/Warm Man
16667-sotus-the-series,Cold Male Lead
16667-sotus-the-series,Aggressive Male Lead (Vote or add tags)
715897-never-let-me-go,School Setting
715897-never-let-me-go,LGBTQ+
715897-never-let-me-go,High School
715897-never-let-me-go,Bodyguard Male Lead
715897-never-let-me-go,Poor Man/Rich Man
715897-never-let-me-go,Death Of A Father
715897-never-let-me-go,Student Male Lead
715897-never-let-me-go,Gay Romance
715897-never-let-me-go,Friendship
715897-never-let-me-go,Bilingual Male Lead (Vote or add tags)
710409-put-your-head-on-my-shoulder,Smart Male Lead
710409-put-your-head-on-my-shoulder,Cohabitation
710409-put-your-head-on-my-shoulder,Nice Female Lead
710409-put-your-head-on-my-shoulder,Calm Male Lead
710409-put-your-head-on-my-shoulder,Nice Male Lead
710409-put-your-head-on-my-shoulder,Hardworking Female Lead
710409-put-your-head-on-my-shoulder,University
710409-put-your-head-on-my-shoulder,Male Chases Female First
710409-put-your-head-on-my-shoulder,Multiple Couples
710409-put-your-head-on-my-shoulder,Idol Actor (Vote or add tags)
63755-keun-ruk-salub-chata,Body Swap
63755-keun-ruk-salub-chata,Hidden Identity
63755-keun-ruk-salub-chata,Selfish Male Lead
63755-keun-ruk-salub-chata,Nice Female Lead
63755-keun-ruk-salub-chata,Nice Male Lead
63755-keun-ruk-salub-chata,Strong Male Lead
63755-keun-ruk-salub-chata,Multiple Couples
63755-keun-ruk-salub-chata,Attempted Murder
63755-keun-ruk-salub-chata,Love Square
63755-keun-ruk-salub-chata,Strong Female Lead (Vote or add tags)
715805-wiwa-fah-laep,Contract Relationship
715805-wiwa-fah-laep,Hidden Identity
715805-wiwa-fah-laep,Protective Male Lead
715805-wiwa-fah-laep,Fake Relationship
715805-wiwa-fah-laep,Family Feud
715805-wiwa-fah-laep,Attempted Murder
715805-wiwa-fah-laep,Disapproving Parent
715805-wiwa-fah-laep,Scheme
715805-wiwa-fah-laep,Fake Marriage
715805-wiwa-fah-laep,One-night Stand (Vote or add tags)
27598-nee-ruk-nai-krong-fai,Mafia
27598-nee-ruk-nai-krong-fai,Bisexual Character
27598-nee-ruk-nai-krong-fai,Childhood Friends' Relationship
27598-nee-ruk-nai-krong-fai,Protective Male Lead
27598-nee-ruk-nai-krong-fai,Male Lead Saves Female Lead
27598-nee-ruk-nai-krong-fai,LGBTQ+
27598-nee-ruk-nai-krong-fai,Multiple Couples
27598-nee-ruk-nai-krong-fai,Nice Male Lead
27598-nee-ruk-nai-krong-fai,Adapted From A Novel
27598-nee-ruk-nai-krong-fai,Friendship (Vote or add tags)
682583-never-too-late,Multiple Mains
682583-never-too-late,High School
682583-never-too-late,LGBTQ+
682583-never-too-late,Cancer
682583-never-too-late,Becoming Young
682583-never-too-late,Transformation
682583-never-too-late,Student Supporting Character
682583-never-too-late,Student Female Lead
682583-never-too-late,Student Male Lead
682583-never-too-late,School Setting (Vote or add tags)
22722-sotus-s-the-series,LGBTQ+
22722-sotus-s-the-series,Multiple Couples
22722-sotus-s-the-series,Intern Male Lead
22722-sotus-s-the-series,Gay Romance
22722-sotus-s-the-series,Cold Male Lead
22722-sotus-s-the-series,Aggressive Male Lead
22722-sotus-s-the-series,Nice Male Lead
22722-sotus-s-the-series,Student Male Lead
22722-sotus-s-the-series,University
22722-sotus-s-the-series,Hazing (Vote or add tags)
65801-46-wan,Sismance
65801-46-wan,Female Rivalry
65801-46-wan,Nice Male Lead
65801-46-wan,First Love
65801-46-wan,Female Chases Male First
65801-46-wan,Sassy Female Lead
65801-46-wan,Multiple Couples
65801-46-wan,Doctor Male Lead
65801-46-wan,Cheerful Female Lead
65801-46-wan,Childhood Acquaintance (Vote or add tags)
749639-laws-of-attraction,Morally Ambiguous Male Lead
749639-laws-of-attraction,Lawyer Male Lead
749639-laws-of-attraction,Money-Hungry Male Lead
749639-laws-of-attraction,Gay Male Lead
749639-laws-of-attraction,Flirty Male Lead
749639-laws-of-attraction,LGBTQ+
749639-laws-of-attraction,Miniseries
749639-laws-of-attraction,Enemies To Lovers
749639-laws-of-attraction,Politician Supporting Character
749639-laws-of-attraction,Vengeful Male Lead (Vote or add tags)
37259-sapai-import,Forced Marriage
37259-sapai-import,Rich Male Lead
37259-sapai-import,Badass Female Lead
37259-sapai-import,Mother-Son Relationship
37259-sapai-import,Nice Male Lead
37259-sapai-import,Cohabitation
37259-sapai-import,Bickering Mains' Relationship
37259-sapai-import,Farm Setting
37259-sapai-import,Married Life
37259-sapai-import,Sisters' Relationship (Vote or add tags)
31858-dark-blue-kiss,LGBTQ+
31858-dark-blue-kiss,Possessive Male Lead
31858-dark-blue-kiss,Jealousy
31858-dark-blue-kiss,Multiple Couples
31858-dark-blue-kiss,Secret Relationship
31858-dark-blue-kiss,Hardworking Male Lead
31858-dark-blue-kiss,Misunderstanding
31858-dark-blue-kiss,Aggressive Male Lead
31858-dark-blue-kiss,Clingy Male Lead
31858-dark-blue-kiss,Love Triangle (Vote or add tags)
695729-my-lovely-bodyguard,Greed
695729-my-lovely-bodyguard,Bodyguard Female Lead
695729-my-lovely-bodyguard,Rich Male Lead
695729-my-lovely-bodyguard,Attempted Murder
695729-my-lovely-bodyguard,Uncle-Nephew Relationship
695729-my-lovely-bodyguard,Murder
695729-my-lovely-bodyguard,Stuntwoman Female Lead
695729-my-lovely-bodyguard,Gun Violence
695729-my-lovely-bodyguard,Death
695729-my-lovely-bodyguard,Death Of A Sister (Vote or add tags)
13866-piang-chai-khon-nee-mai-chai-poo-wised,Male Chases Female First
13866-piang-chai-khon-nee-mai-chai-poo-wised,Adapted From A Novel
13866-piang-chai-khon-nee-mai-chai-poo-wised,Rich Woman/Poor Man
13866-piang-chai-khon-nee-mai-chai-poo-wised,Nice Male Lead
13866-piang-chai-khon-nee-mai-chai-poo-wised,Spoiled Female Lead
13866-piang-chai-khon-nee-mai-chai-poo-wised,Doctor Male Lead
13866-piang-chai-khon-nee-mai-chai-poo-wised,Supportive Male Lead
13866-piang-chai-khon-nee-mai-chai-poo-wised,Uncle-Niece Relationship
13866-piang-chai-khon-nee-mai-chai-poo-wised,Secondary Couple
13866-piang-chai-khon-nee-mai-chai-poo-wised,Family Relationship (Vote or add tags)
10062-khun-chai-puttipat,Rich Man/Poor Woman
10062-khun-chai-puttipat,Adapted From A Novel
10062-khun-chai-puttipat,Forbidden Love
10062-khun-chai-puttipat,Love At First Sight
10062-khun-chai-puttipat,Male Chases Female First
10062-khun-chai-puttipat,Family Pressure
10062-khun-chai-puttipat,Character Development
10062-khun-chai-puttipat,Rich Male Lead
10062-khun-chai-puttipat,Love Triangle
10062-khun-chai-puttipat,Concubinage (Vote or add tags)
